"date","plot_code","spp_code","USDA_name","num_hits","cover"
"1994-07-28","WNP2","SALGLA","Salix glauca",3,2.4793
"1994-07-28","WNP2","CARAQU","Carex aquatilis var. stans",1,0
"1994-07-28","WNP2","CARNIG","Carex nigricans",1,0
"1994-07-28","WNP2","CARSCO","Carex scopulorum var. scopulorum",97,80.1653
"1994-07-28","WNP2","DESCAE","Deschampsia cespitosa",2,1.6529
"1994-07-28","WNP2","GENPRO","Gentiana prostrata",1,0.8264
"1994-07-28","WNP2","FESBRA","Festuca brachyphylla",1,0
"1994-07-12","DNP3","ACOROS","Geum rossii var. turbinatum",7,3.1674
"1994-07-12","DNP3","ALLGEY","Allium geyeri",15,6.7873
"1994-07-12","DNP3","ANTALP","Antennaria media",1,0.4525
"1994-07-12","DNP3","AREFEN","Arenaria fendleri var. tweedyi",2,0.905
"1994-07-12","DNP3","ARTSCO","Artemisia scopulorum",1,0.4525
"1994-07-12","DNP3","BISBIS","Polygonum bistortoides",5,2.2624
"1994-07-12","DNP3","BISVIV","Polygonum viviparum",3,1.3575
"1994-07-12","DNP3","CAMROT","Campanula rotundifolia",16,7.2398
"1994-07-12","DNP3","CERARV","Cerastium arvense ssp. strictum",1,0.4525
"1994-07-12","DNP3","LEWPYG","Lewisia pygmaea",1,0.4525
"1994-07-12","DNP3","LLOSER","Lloydia serotina",6,2.7149
"1994-07-12","DNP3","MERLAN","Mertensia lanceolata",9,4.0724
"1994-07-12","DNP3","MINOBT","Minuartia obtusiloba",1,0.4525
"1994-07-12","DNP3","OREALP","Oreoxis alpina ssp. alpina",16,7.2398
"1994-07-12","DNP3","POTDIV","Potentilla diversifolia",12,5.4299
"1994-07-12","DNP3","SAXRHO","Saxifraga rhomboidea",1,0.4525
"1994-07-12","DNP3","SEDLAN","Sedum lanceolatum",2,0.905
"1994-07-12","DNP3","SILACA","Silene acaulis var. subacaulescens",1,0.4525
"1994-07-12","DNP3","CALPUR","Calamagrostis purpurascens",4,1.81
"1994-07-12","DNP3","CARRUP","Carex rupestris var. drummondiana",15,6.7873
"1994-07-12","DNP3","KOBMYO","Kobresia myosuroides",50,22.6244
"1994-07-12","DNP3","POAALP","Poa alpina",6,2.7149
"1994-07-12","DNP3","POAARC","Poa arctica ssp. grayana",12,5.4299
"1994-07-12","DNP3","POAGLA","Poa glauca ssp. rupicola",6,2.7149
"1994-07-12","DNP3","DEADKO","Dead Kobresia myosuroides",14,6.3348
"1994-07-12","DNP3","FESBRA","Festuca brachyphylla",6,2.7149
"1994-07-12","DNP3","ELYSPP","Elymus",7,3.1674
"1994-07-12","DNP3","SOLSPA","Solidago simplex",1,0.4525
"1994-07-28","WNP3","ACOROS","Geum rossii var. turbinatum",2,1.4599
"1994-07-28","WNP3","ARTSCO","Artemisia scopulorum",2,1.4599
"1994-07-28","WNP3","BISBIS","Polygonum bistortoides",1,0.7299
"1994-07-28","WNP3","CALLEP","Caltha leptosepala",8,5.8394
"1994-07-28","WNP3","CLERHO","Rhodiola rhodantha",1,0.7299
"1994-07-28","WNP3","DODPUL","Dodecatheon pulchellum",1,0.7299
"1994-07-28","WNP3","GENALG","Gentiana algida",4,2.9197
"1994-07-28","WNP3","RHOINT","Rhodiola integrifolia",4,2.9197
"1994-07-28","WNP3","CARSCO","Carex scopulorum var. scopulorum",97,70.8029
"1994-07-28","WNP3","DESCAE","Deschampsia cespitosa",1,0.7299
"1994-07-28","WNP3","POASPP","Poa",2,1.4599
"1994-07-28","WNP3","BAREEE",NaN,2,1.4599
"1994-07-28","WNP3","CERARV","Cerastium arvense ssp. strictum",6,4.3796
"1994-07-28","WNP3","STEUMB","Stellaria umbellata",4,2.9197
"1994-07-28","WNP3","ERIMEL","Erigeron melanocephalus",1,0.7299
"1994-07-28","WNP3","POAALP","Poa alpina",1,0.7299
"1994-07-12","DNP4","ACOROS","Geum rossii var. turbinatum",5,2.3148
"1994-07-12","DNP4","ALLGEY","Allium geyeri",7,3.2407
"1994-07-12","DNP4","AREFEN","Arenaria fendleri var. tweedyi",14,6.4815
"1994-07-12","DNP4","BISBIS","Polygonum bistortoides",6,2.7778
"1994-07-12","DNP4","CAMROT","Campanula rotundifolia",3,1.3889
"1994-07-12","DNP4","HYMACA","Tetraneuris acaulis var. caespitosa",3,1.3889
"1994-07-12","DNP4","LLOSER","Lloydia serotina",5,2.3148
"1994-07-12","DNP4","MERLAN","Mertensia lanceolata",1,0.463
"1994-07-12","DNP4","MINBIF","Minuartia biflora",1,0.463
"1994-07-12","DNP4","OREALP","Oreoxis alpina ssp. alpina",19,8.7963
"1994-07-12","DNP4","PHLSIB","Phlox pulvinata",1,0.463
"1994-07-12","DNP4","SEDLAN","Sedum lanceolatum",21,9.7222
"1994-07-12","DNP4","THLMON","Noccaea fendleri ssp. glauca",1,0
"1994-07-12","DNP4","TRIDAS","Trifolium dasyphyllum",2,0.9259
"1994-07-12","DNP4","CALPUR","Calamagrostis purpurascens",3,1.3889
"1994-07-12","DNP4","CARRUP","Carex rupestris var. drummondiana",12,5.5556
"1994-07-12","DNP4","KOBMYO","Kobresia myosuroides",52,24.0741
"1994-07-12","DNP4","POAALP","Poa alpina",4,1.8519
"1994-07-12","DNP4","POAARC","Poa arctica ssp. grayana",9,4.1667
"1994-07-12","DNP4","POAGLA","Poa glauca ssp. rupicola",6,2.7778
"1994-07-12","DNP4","TRISPI","Trisetum spicatum",3,1.3889
"1994-07-12","DNP4","BAREEE",NaN,2,0.9259
"1994-07-12","DNP4","ARTPAT","Artemisia pattersonii",10,4.6296
"1994-07-12","DNP4","DEADKO","Dead Kobresia myosuroides",9,4.1667
"1994-07-12","DNP4","FESBRA","Festuca brachyphylla",15,6.9444
"1994-07-12","DNP4","SENHAR","Packera cana",2,0.9259
"1994-07-12","DNP4","ACHLAN","Achillea millefolium var. alpicola",1,0.463
"1994-07-28","WNP4","ACOROS","Geum rossii var. turbinatum",8,3.8095
"1994-07-28","WNP4","ARTSCO","Artemisia scopulorum",2,0.9524
"1994-07-28","WNP4","BISBIS","Polygonum bistortoides",8,3.8095
"1994-07-28","WNP4","CALLEP","Caltha leptosepala",32,15.2381
"1994-07-28","WNP4","DODPUL","Dodecatheon pulchellum",2,0.9524
"1994-07-28","WNP4","GENALG","Gentiana algida",15,7.1429
"1994-07-28","WNP4","POTDIV","Potentilla diversifolia",4,1.9048
"1994-07-28","WNP4","RHOINT","Rhodiola integrifolia",24,11.4286
"1994-07-28","WNP4","CARSCO","Carex scopulorum var. scopulorum",89,42.381
"1994-07-28","WNP4","DESCAE","Deschampsia cespitosa",19,9.0476
"1994-07-28","WNP4","POAALP","Poa alpina",4,1.9048
"1994-07-28","WNP4","KOBMYO","Kobresia myosuroides",1,0.4762
"1994-07-28","WNP4","ACHLAN","Achillea millefolium var. alpicola",2,0.9524
"1994-07-28","WNP4","CERARV","Cerastium arvense ssp. strictum",1,0
"1994-07-28","WNP4","GENPRO","Gentiana prostrata",1,0
"1994-07-14","DNP5","ACOROS","Geum rossii var. turbinatum",1,0.4566
"1994-07-14","DNP5","ALLGEY","Allium geyeri",2,0.9132
"1994-07-14","DNP5","AREFEN","Arenaria fendleri var. tweedyi",9,4.1096
"1994-07-14","DNP5","BISBIS","Polygonum bistortoides",6,2.7397
"1994-07-14","DNP5","BISVIV","Polygonum viviparum",1,0.4566
"1994-07-14","DNP5","CAMROT","Campanula rotundifolia",6,2.7397
"1994-07-14","DNP5","CASOCC","Castilleja occidentalis",2,0.9132
"1994-07-14","DNP5","CERARV","Cerastium arvense ssp. strictum",1,0
"1994-07-14","DNP5","DRAAUR","Draba aurea",1,0
"1994-07-14","DNP5","DRACAN","Draba breweri var. cana",1,0
"1994-07-14","DNP5","HYMACA","Tetraneuris acaulis var. caespitosa",3,1.3699
"1994-07-14","DNP5","LLOSER","Lloydia serotina",14,6.3927
"1994-07-14","DNP5","MERLAN","Mertensia lanceolata",5,2.2831
"1994-07-14","DNP5","MINOBT","Minuartia obtusiloba",1,0.4566
"1994-07-14","DNP5","OREALP","Oreoxis alpina ssp. alpina",33,15.0685
"1994-07-14","DNP5","PHLSIB","Phlox pulvinata",1,0.4566
"1994-07-14","DNP5","POTDIV","Potentilla diversifolia",2,0.9132
"1994-07-14","DNP5","SAXRHO","Saxifraga rhomboidea",1,0.4566
"1994-07-14","DNP5","SEDLAN","Sedum lanceolatum",9,4.1096
"1994-07-14","DNP5","SILACA","Silene acaulis var. subacaulescens",2,0.9132
"1994-07-14","DNP5","TRIDAS","Trifolium dasyphyllum",3,1.3699
"1994-07-14","DNP5","CALPUR","Calamagrostis purpurascens",1,0.4566
"1994-07-14","DNP5","CARRUP","Carex rupestris var. drummondiana",11,5.0228
"1994-07-14","DNP5","KOBMYO","Kobresia myosuroides",45,20.5479
"1994-07-14","DNP5","POAALP","Poa alpina",1,0.4566
"1994-07-14","DNP5","POAARC","Poa arctica ssp. grayana",17,7.7626
"1994-07-14","DNP5","POAGLA","Poa glauca ssp. rupicola",16,7.3059
"1994-07-14","DNP5","TRISPI","Trisetum spicatum",2,0.9132
"1994-07-14","DNP5","FESBRA","Festuca brachyphylla",2,0.9132
"1994-07-14","DNP5","DEADKO","Dead Kobresia myosuroides",14,6.3927
"1994-07-14","DNP5","ARTPAT","Artemisia pattersonii",1,0.4566
"1994-07-14","DNP5","ELYSPP","Elymus",4,1.8265
"1994-07-14","DNP5","SENHAR","Packera cana",1,0
"1994-07-14","DNP5","ACHLAN","Achillea millefolium var. alpicola",3,1.3699
"1994-07-14","DNP5","ERYNIV","Erysimum capitatum var. purshii",1,0.4566
"1994-07-28","WNP5","ALLGEY","Allium geyeri",1,0.5319
"1994-07-28","WNP5","ARTSCO","Artemisia scopulorum",1,0.5319
"1994-07-28","WNP5","BISBIS","Polygonum bistortoides",5,2.6596
"1994-07-28","WNP5","CALLEP","Caltha leptosepala",24,12.766
"1994-07-28","WNP5","CLERHO","Rhodiola rhodantha",4,2.1277
"1994-07-28","WNP5","DODPUL","Dodecatheon pulchellum",4,2.1277
"1994-07-28","WNP5","GENALG","Gentiana algida",5,2.6596
"1994-07-28","WNP5","POTDIV","Potentilla diversifolia",1,0.5319
"1994-07-28","WNP5","RHOINT","Rhodiola integrifolia",27,14.3617
"1994-07-28","WNP5","CARAQU","Carex aquatilis var. stans",12,6.383
"1994-07-28","WNP5","CARNOV","Carex nova",1,0
"1994-07-28","WNP5","CARSCO","Carex scopulorum var. scopulorum",87,46.2766
"1994-07-28","WNP5","DESCAE","Deschampsia cespitosa",15,7.9787
"1994-07-28","WNP5","POASPP","Poa",2,1.0638
"1994-07-28","WNP5","TRISPI","Trisetum spicatum",1,0
"1994-07-11","DPP1","ACOROS","Geum rossii var. turbinatum",3,2.0408
"1994-07-11","DPP1","ALLGEY","Allium geyeri",1,0.6803
"1994-07-11","DPP1","AREFEN","Arenaria fendleri var. tweedyi",2,1.3605
"1994-07-11","DPP1","BISVIV","Polygonum viviparum",3,2.0408
"1994-07-11","DPP1","CAMROT","Campanula rotundifolia",4,2.7211
"1994-07-11","DPP1","ERIARE","Eritrichium nanum",1,0.6803
"1994-07-11","DPP1","HYMACA","Tetraneuris acaulis var. caespitosa",1,0.6803
"1994-07-11","DPP1","LLOSER","Lloydia serotina",4,2.7211
"1994-07-11","DPP1","MERLAN","Mertensia lanceolata",2,1.3605
"1994-07-11","DPP1","MINOBT","Minuartia obtusiloba",8,5.4422
"1994-07-11","DPP1","OREALP","Oreoxis alpina ssp. alpina",6,4.0816
"1994-07-11","DPP1","SEDLAN","Sedum lanceolatum",11,7.483
"1994-07-11","DPP1","TRIDAS","Trifolium dasyphyllum",2,1.3605
"1994-07-11","DPP1","CARRUP","Carex rupestris var. drummondiana",3,2.0408
"1994-07-11","DPP1","KOBMYO","Kobresia myosuroides",64,43.5374
"1994-07-11","DPP1","POAARC","Poa arctica ssp. grayana",7,4.7619
"1994-07-11","DPP1","POAGLA","Poa glauca ssp. rupicola",10,6.8027
"1994-07-11","DPP1","TRISPI","Trisetum spicatum",1,0
"1994-07-11","DPP1","BAREEE",NaN,13,8.8435
"1994-07-11","DPP1","FESBRA","Festuca brachyphylla",2,1.3605
"1994-07-28","WPP1","BISVIV","Polygonum viviparum",1,0.6536
"1994-07-28","WPP1","CALLEP","Caltha leptosepala",33,21.5686
"1994-07-28","WPP1","CLERHO","Rhodiola rhodantha",4,2.6144
"1994-07-28","WPP1","DODPUL","Dodecatheon pulchellum",5,3.268
"1994-07-28","WPP1","GENALG","Gentiana algida",2,1.3072
"1994-07-28","WPP1","RHOINT","Rhodiola integrifolia",1,0.6536
"1994-07-28","WPP1","CARAQU","Carex aquatilis var. stans",1,0
"1994-07-28","WPP1","CARNIG","Carex nigricans",3,1.9608
"1994-07-28","WPP1","CARSCO","Carex scopulorum var. scopulorum",99,64.7059
"1994-07-28","WPP1","DESCAE","Deschampsia cespitosa",4,2.6144
"1994-07-28","WPP1","JUNDRU","Juncus drummondii",1,0
"1994-07-28","WPP1","POASPP","Poa",1,0.6536
"1994-07-28","WPP1","KOBMYO","Kobresia myosuroides",1,0
"1994-07-11","DPP2","ACOROS","Geum rossii var. turbinatum",9,5.2023
"1994-07-11","DPP2","ALLGEY","Allium geyeri",6,3.4682
"1994-07-11","DPP2","AREFEN","Arenaria fendleri var. tweedyi",2,1.1561
"1994-07-11","DPP2","ARTSCO","Artemisia scopulorum",2,1.1561
"1994-07-11","DPP2","BISBIS","Polygonum bistortoides",3,1.7341
"1994-07-11","DPP2","CAMROT","Campanula rotundifolia",9,5.2023
"1994-07-11","DPP2","CASOCC","Castilleja occidentalis",1,0.578
"1994-07-11","DPP2","ERIARE","Eritrichium nanum",1,0.578
"1994-07-11","DPP2","LLOSER","Lloydia serotina",17,9.8266
"1994-07-11","DPP2","MERLAN","Mertensia lanceolata",1,0.578
"1994-07-11","DPP2","MINOBT","Minuartia obtusiloba",1,0.578
"1994-07-11","DPP2","OREALP","Oreoxis alpina ssp. alpina",9,5.2023
"1994-07-11","DPP2","SEDLAN","Sedum lanceolatum",4,2.3121
"1994-07-11","DPP2","THLMON","Noccaea fendleri ssp. glauca",1,0.578
"1994-07-11","DPP2","TRIDAS","Trifolium dasyphyllum",7,4.0462
"1994-07-11","DPP2","CARRUP","Carex rupestris var. drummondiana",8,4.6243
"1994-07-11","DPP2","KOBMYO","Kobresia myosuroides",62,35.8382
"1994-07-11","DPP2","POAARC","Poa arctica ssp. grayana",9,5.2023
"1994-07-11","DPP2","POAGLA","Poa glauca ssp. rupicola",7,4.0462
"1994-07-11","DPP2","TRISPI","Trisetum spicatum",1,0.578
"1994-07-11","DPP2","BAREEE",NaN,2,1.1561
"1994-07-11","DPP2","FESBRA","Festuca brachyphylla",6,3.4682
"1994-07-11","DPP2","DEADKO","Dead Kobresia myosuroides",5,2.8902
"1994-07-28","WPP2","ACOROS","Geum rossii var. turbinatum",1,0
"1994-07-28","WPP2","ALLGEY","Allium geyeri",2,0.8696
"1994-07-28","WPP2","ARTSCO","Artemisia scopulorum",13,5.6522
"1994-07-28","WPP2","BISBIS","Polygonum bistortoides",2,0.8696
"1994-07-28","WPP2","CALLEP","Caltha leptosepala",41,17.8261
"1994-07-28","WPP2","DODPUL","Dodecatheon pulchellum",5,2.1739
"1994-07-28","WPP2","GENALG","Gentiana algida",12,5.2174
"1994-07-28","WPP2","RHOINT","Rhodiola integrifolia",5,2.1739
"1994-07-28","WPP2","SALGLA","Salix glauca",6,2.6087
"1994-07-28","WPP2","CARAQU","Carex aquatilis var. stans",35,15.2174
"1994-07-28","WPP2","CARNIG","Carex nigricans",1,0
"1994-07-28","WPP2","CARSCO","Carex scopulorum var. scopulorum",48,20.8696
"1994-07-28","WPP2","DESCAE","Deschampsia cespitosa",58,25.2174
"1994-07-28","WPP2","POASPP","Poa",1,0.4348
"1994-07-28","WPP2","ELYSPP","Elymus",2,0.8696
"1994-07-28","WPP2","ACHLAN","Achillea millefolium var. alpicola",1,0
"1994-07-12","DPP3","ALLGEY","Allium geyeri",1,0.6452
"1994-07-12","DPP3","ANDSEP","Androsace septentrionalis",1,0.6452
"1994-07-12","DPP3","AREFEN","Arenaria fendleri var. tweedyi",2,1.2903
"1994-07-12","DPP3","CAMROT","Campanula rotundifolia",5,3.2258
"1994-07-12","DPP3","CASOCC","Castilleja occidentalis",1,0
"1994-07-12","DPP3","ERIARE","Eritrichium nanum",1,0
"1994-07-12","DPP3","HYMACA","Tetraneuris acaulis var. caespitosa",1,0
"1994-07-12","DPP3","LLOSER","Lloydia serotina",9,5.8065
"1994-07-12","DPP3","MERLAN","Mertensia lanceolata",1,0
"1994-07-12","DPP3","MINBIF","Minuartia biflora",3,1.9355
"1994-07-12","DPP3","MINOBT","Minuartia obtusiloba",1,0.6452
"1994-07-12","DPP3","OREALP","Oreoxis alpina ssp. alpina",15,9.6774
"1994-07-12","DPP3","PHLSIB","Phlox pulvinata",3,1.9355
"1994-07-12","DPP3","SAXRHO","Saxifraga rhomboidea",2,1.2903
"1994-07-12","DPP3","SEDLAN","Sedum lanceolatum",4,2.5806
"1994-07-12","DPP3","SILACA","Silene acaulis var. subacaulescens",1,0
"1994-07-12","DPP3","THLMON","Noccaea fendleri ssp. glauca",1,0
"1994-07-12","DPP3","TRIDAS","Trifolium dasyphyllum",3,1.9355
"1994-07-12","DPP3","CALPUR","Calamagrostis purpurascens",9,5.8065
"1994-07-12","DPP3","CARRUP","Carex rupestris var. drummondiana",5,3.2258
"1994-07-12","DPP3","KOBMYO","Kobresia myosuroides",66,42.5806
"1994-07-12","DPP3","POAARC","Poa arctica ssp. grayana",1,0.6452
"1994-07-12","DPP3","POAGLA","Poa glauca ssp. rupicola",12,7.7419
"1994-07-12","DPP3","BAREEE",NaN,10,6.4516
"1994-07-12","DPP3","ARTPAT","Artemisia pattersonii",1,0
"1994-07-12","DPP3","FESBRA","Festuca brachyphylla",3,1.9355
"1994-07-28","WPP3","ARTSCO","Artemisia scopulorum",9,3.9648
"1994-07-28","WPP3","BISBIS","Polygonum bistortoides",15,6.6079
"1994-07-28","WPP3","BISVIV","Polygonum viviparum",5,2.2026
"1994-07-28","WPP3","CALLEP","Caltha leptosepala",58,25.5507
"1994-07-28","WPP3","DODPUL","Dodecatheon pulchellum",11,4.8458
"1994-07-28","WPP3","GENALG","Gentiana algida",9,3.9648
"1994-07-28","WPP3","POTDIV","Potentilla diversifolia",1,0.4405
"1994-07-28","WPP3","RHOINT","Rhodiola integrifolia",12,5.2863
"1994-07-28","WPP3","CARAQU","Carex aquatilis var. stans",7,3.0837
"1994-07-28","WPP3","CARNOV","Carex nova",54,23.7885
"1994-07-28","WPP3","DESCAE","Deschampsia cespitosa",43,18.9427
"1994-07-28","WPP3","LUZSPI","Luzula spicata",1,0
"1994-07-28","WPP3","CERARV","Cerastium arvense ssp. strictum",1,0
"1994-07-28","WPP3","STEUMB","Stellaria umbellata",2,0.8811
"1994-07-28","WPP3","POAALP","Poa alpina",1,0.4405
"1994-07-28","WPP3","GENPRO","Gentiana prostrata",1,0
"1994-07-28","WPP3","FESBRA","Festuca brachyphylla",1,0
"1994-07-14","DPP4","ACOROS","Geum rossii var. turbinatum",4,2.2727
"1994-07-14","DPP4","ALLGEY","Allium geyeri",1,0
"1994-07-14","DPP4","ANTALP","Antennaria media",1,0
"1994-07-14","DPP4","AREFEN","Arenaria fendleri var. tweedyi",5,2.8409
"1994-07-14","DPP4","BISVIV","Polygonum viviparum",1,0
"1994-07-14","DPP4","CAMROT","Campanula rotundifolia",2,1.1364
"1994-07-14","DPP4","CASOCC","Castilleja occidentalis",1,0
"1994-07-14","DPP4","ERISIM","Erigeron simplex",1,0
"1994-07-14","DPP4","ERIARE","Eritrichium nanum",2,1.1364
"1994-07-14","DPP4","HYMACA","Tetraneuris acaulis var. caespitosa",9,5.1136
"1994-07-14","DPP4","LLOSER","Lloydia serotina",20,11.3636
"1994-07-14","DPP4","MERLAN","Mertensia lanceolata",1,0
"1994-07-14","DPP4","MINBIF","Minuartia biflora",4,2.2727
"1994-07-14","DPP4","MINOBT","Minuartia obtusiloba",2,1.1364
"1994-07-14","DPP4","OREALP","Oreoxis alpina ssp. alpina",10,5.6818
"1994-07-14","DPP4","PHLSIB","Phlox pulvinata",4,2.2727
"1994-07-14","DPP4","SAXRHO","Saxifraga rhomboidea",1,0
"1994-07-14","DPP4","SEDLAN","Sedum lanceolatum",10,5.6818
"1994-07-14","DPP4","SILACA","Silene acaulis var. subacaulescens",2,1.1364
"1994-07-14","DPP4","TRIDAS","Trifolium dasyphyllum",1,0.5682
"1994-07-14","DPP4","CALPUR","Calamagrostis purpurascens",7,3.9773
"1994-07-14","DPP4","CARRUP","Carex rupestris var. drummondiana",2,1.1364
"1994-07-14","DPP4","KOBMYO","Kobresia myosuroides",55,31.25
"1994-07-14","DPP4","POAARC","Poa arctica ssp. grayana",1,0.5682
"1994-07-14","DPP4","POAGLA","Poa glauca ssp. rupicola",12,6.8182
"1994-07-14","DPP4","AGRBOR","Agrostis mertensii",1,0.5682
"1994-07-14","DPP4","BAREEE",NaN,7,3.9773
"1994-07-14","DPP4","FESBRA","Festuca brachyphylla",12,6.8182
"1994-07-14","DPP4","ARTPAT","Artemisia pattersonii",4,2.2727
"1994-07-14","DPP4","FRASSP","Frasera",1,0
"1994-07-14","DPP4","SENHAR","Packera cana",1,0
"1994-07-28","WPP4","ACOROS","Geum rossii var. turbinatum",1,0.4854
"1994-07-28","WPP4","ARTSCO","Artemisia scopulorum",9,4.3689
"1994-07-28","WPP4","BISBIS","Polygonum bistortoides",1,0.4854
"1994-07-28","WPP4","BISVIV","Polygonum viviparum",5,2.4272
"1994-07-28","WPP4","CALLEP","Caltha leptosepala",57,27.6699
"1994-07-28","WPP4","CLERHO","Rhodiola rhodantha",3,1.4563
"1994-07-28","WPP4","DODPUL","Dodecatheon pulchellum",9,4.3689
"1994-07-28","WPP4","GENALG","Gentiana algida",3,1.4563
"1994-07-28","WPP4","POTDIV","Potentilla diversifolia",1,0.4854
"1994-07-28","WPP4","RHOINT","Rhodiola integrifolia",5,2.4272
"1994-07-28","WPP4","CARAQU","Carex aquatilis var. stans",7,3.3981
"1994-07-28","WPP4","CARSCO","Carex scopulorum var. scopulorum",66,32.0388
"1994-07-28","WPP4","DESCAE","Deschampsia cespitosa",36,17.4757
"1994-07-28","WPP4","TRISPI","Trisetum spicatum",2,0.9709
"1994-07-28","WPP4","POAALP","Poa alpina",1,0.4854
"1994-07-14","DPP5","ALLGEY","Allium geyeri",1,0.5181
"1994-07-14","DPP5","ANDSEP","Androsace septentrionalis",1,0.5181
"1994-07-14","DPP5","AREFEN","Arenaria fendleri var. tweedyi",6,3.1088
"1994-07-14","DPP5","BISBIS","Polygonum bistortoides",1,0.5181
"1994-07-14","DPP5","BISVIV","Polygonum viviparum",1,0
"1994-07-14","DPP5","CAMROT","Campanula rotundifolia",5,2.5907
"1994-07-14","DPP5","CASOCC","Castilleja occidentalis",2,1.0363
"1994-07-14","DPP5","DRAAUR","Draba aurea",1,0.5181
"1994-07-14","DPP5","HYMACA","Tetraneuris acaulis var. caespitosa",3,1.5544
"1994-07-14","DPP5","LEWPYG","Lewisia pygmaea",1,0
"1994-07-14","DPP5","LLOSER","Lloydia serotina",8,4.1451
"1994-07-14","DPP5","MERLAN","Mertensia lanceolata",7,3.6269
"1994-07-14","DPP5","OREALP","Oreoxis alpina ssp. alpina",22,11.399
"1994-07-14","DPP5","PHLSIB","Phlox pulvinata",1,0.5181
"1994-07-14","DPP5","POTDIV","Potentilla diversifolia",1,0.5181
"1994-07-14","DPP5","SEDLAN","Sedum lanceolatum",6,3.1088
"1994-07-14","DPP5","SILACA","Silene acaulis var. subacaulescens",1,0.5181
"1994-07-14","DPP5","TRIDAS","Trifolium dasyphyllum",13,6.7358
"1994-07-14","DPP5","CALPUR","Calamagrostis purpurascens",5,2.5907
"1994-07-14","DPP5","CARRUP","Carex rupestris var. drummondiana",5,2.5907
"1994-07-14","DPP5","KOBMYO","Kobresia myosuroides",70,36.2694
"1994-07-14","DPP5","POAARC","Poa arctica ssp. grayana",3,1.5544
"1994-07-14","DPP5","POAGLA","Poa glauca ssp. rupicola",17,8.8083
"1994-07-14","DPP5","BAREEE",NaN,10,5.1813
"1994-07-14","DPP5","DEADKO","Dead Kobresia myosuroides",2,1.0363
"1994-07-14","DPP5","ERYNIV","Erysimum capitatum var. purshii",2,1.0363
"1994-07-29","WPP5","BISBIS","Polygonum bistortoides",2,1.0363
"1994-07-29","WPP5","BISVIV","Polygonum viviparum",8,4.1451
"1994-07-29","WPP5","CALLEP","Caltha leptosepala",42,21.7617
"1994-07-29","WPP5","CLERHO","Rhodiola rhodantha",9,4.6632
"1994-07-29","WPP5","DODPUL","Dodecatheon pulchellum",5,2.5907
"1994-07-29","WPP5","GENALG","Gentiana algida",3,1.5544
"1994-07-29","WPP5","POTDIV","Potentilla diversifolia",1,0.5181
"1994-07-29","WPP5","PEDGRO","Pedicularis groenlandica",5,2.5907
"1994-07-29","WPP5","RHOINT","Rhodiola integrifolia",2,1.0363
"1994-07-29","WPP5","SALGLA","Salix glauca",2,1.0363
"1994-07-29","WPP5","CARNIG","Carex nigricans",1,0.5181
"1994-07-29","WPP5","CARSCO","Carex scopulorum var. scopulorum",84,43.5233
"1994-07-29","WPP5","DESCAE","Deschampsia cespitosa",8,4.1451
"1994-07-29","WPP5","POASPP","Poa",8,4.1451
"1994-07-29","WPP5","BAREEE",NaN,1,0.5181
"1994-07-29","WPP5","FESTSP","Festuca",1,0.5181
"1994-07-29","WPP5","CERARV","Cerastium arvense ssp. strictum",2,1.0363
"1994-07-29","WPP5","STEUMB","Stellaria umbellata",7,3.6269
"1994-07-29","WPP5","TRISPI","Trisetum spicatum",1,0
"1994-07-29","WPP5","KOBMYO","Kobresia myosuroides",1,0.5181
"1994-07-29","WPP5","GENPRO","Gentiana prostrata",1,0
"1994-07-29","WPP5","LLOSER","Lloydia serotina",1,0.5181
"1995-07-31","DCC1","ACOROS","Geum rossii var. turbinatum",7,6.087
"1995-07-31","DCC1","ALLGEY","Allium geyeri",1,0.8696
"1995-07-31","DCC1","ANTALP","Antennaria media",1,0.8696
"1995-07-31","DCC1","AREFEN","Arenaria fendleri var. tweedyi",1,0.8696
"1995-07-31","DCC1","ARTSCO","Artemisia scopulorum",2,1.7391
"1995-07-31","DCC1","BISBIS","Polygonum bistortoides",3,2.6087
"1995-07-31","DCC1","BISVIV","Polygonum viviparum",1,0.8696
"1995-07-31","DCC1","CAMROT","Campanula rotundifolia",1,0
"1995-07-31","DCC1","DRAAUR","Draba aurea",1,0.8696
"1995-07-31","DCC1","ERIARE","Eritrichium nanum",1,0.8696
"1995-07-31","DCC1","HYMACA","Tetraneuris acaulis var. caespitosa",1,0.8696
"1995-07-31","DCC1","LEWPYG","Lewisia pygmaea",1,0.8696
"1995-07-31","DCC1","LLOSER","Lloydia serotina",1,0.8696
"1995-07-31","DCC1","MERLAN","Mertensia lanceolata",1,0.8696
"1995-07-31","DCC1","MINOBT","Minuartia obtusiloba",2,1.7391
"1995-07-31","DCC1","OREALP","Oreoxis alpina ssp. alpina",5,4.3478
"1995-07-31","DCC1","PRIANG","Primula angustifolia",1,0
"1995-07-31","DCC1","SAXRHO","Saxifraga rhomboidea",1,0.8696
"1995-07-31","DCC1","SEDLAN","Sedum lanceolatum",2,1.7391
"1995-07-31","DCC1","SELDEN","Selaginella densa var. scopulorum",9,7.8261
"1995-07-31","DCC1","THLMON","Noccaea fendleri ssp. glauca",1,0
"1995-07-31","DCC1","CALPUR","Calamagrostis purpurascens",1,0.8696
"1995-07-31","DCC1","CARRUP","Carex rupestris var. drummondiana",15,13.0435
